transaction_id,customer_id,timestamp,amount,currency,channel,merchant_category,country,device_id,is_new_beneficiary,label,typology,home_country,age,tenure_months,account_type
T0014836,C00247,58:33.3,211.34,INR,IMPS,gold_jewellery,IN,D5496,0,0,none,IN,41,230,savings
T0014837,C00247,52:17.1,1276.84,INR,UPI,p2p_transfer,IN,D7025,0,0,none,IN,41,230,savings
T0014838,C00247,05:07.2,2606.42,INR,IMPS,utilities,IN,D5496,0,0,none,IN,41,230,savings
T0014839,C00247,37:54.9,508.21,INR,CARD_ONLINE,p2p_transfer,IN,D1579,0,0,none,IN,41,230,savings
T0014840,C00247,25:18.2,593.83,INR,CARD_ONLINE,p2p_transfer,IN,D5496,0,0,none,IN,41,230,savings
T0014841,C00247,00:14.3,267.45,INR,BRANCH_CASH,restaurant,US,D5496,0,0,none,IN,41,230,savings
T0014842,C00247,34:11.4,1653.74,INR,IMPS,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014843,C00247,30:10.2,966.3,INR,IMPS,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014844,C00247,07:34.1,378.98,INR,UPI,kirana,IN,D5496,1,0,none,IN,41,230,savings
T0014845,C00247,22:11.4,1018.6,INR,IMPS,fuel,IN,D5496,0,0,none,IN,41,230,savings
T0014846,C00247,21:05.2,875.8,INR,CARD_ONLINE,utilities,IN,D5496,0,0,none,IN,41,230,savings
T0014847,C00247,32:43.7,2060.32,INR,CARD_ONLINE,cash,IN,D5496,0,0,none,IN,41,230,savings
T0014848,C00247,52:44.1,1329.87,INR,ATM,fuel,IN,D5496,0,0,none,IN,41,230,savings
T0014849,C00247,36:13.1,258.91,INR,UPI,p2p_transfer,IN,D5496,0,0,none,IN,41,230,savings
T0014850,C00247,21:34.5,181.62,INR,UPI,cash,IN,D5496,0,0,none,IN,41,230,savings
T0014851,C00247,22:42.4,678.58,INR,IMPS,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014852,C00247,09:33.0,157.8,INR,ATM,p2p_transfer,IN,D3279,0,0,none,IN,41,230,savings
T0014853,C00247,56:12.7,1526.37,INR,CARD_ONLINE,cash,IN,D2928,0,0,none,IN,41,230,savings
T0014854,C00247,16:17.4,1291.9,INR,CARD_ONLINE,utilities,IN,D5496,0,0,none,IN,41,230,savings
T0014855,C00247,45:37.9,5724.15,INR,UPI,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014856,C00247,57:32.4,587.36,INR,IMPS,restaurant,IN,D3692,0,0,none,IN,41,230,savings
T0014857,C00247,34:37.7,686.52,INR,CARD_POS,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014858,C00247,30:13.1,799.89,INR,CARD_POS,p2p_transfer,IN,D5496,1,0,none,IN,41,230,savings
T0014859,C00247,46:29.7,215.16,INR,CARD_ONLINE,utilities,IN,D5496,0,0,none,IN,41,230,savings
T0014860,C00247,18:54.4,360.33,INR,UPI,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014861,C00247,22:23.7,536.67,INR,UPI,cash,IN,D5496,0,0,none,IN,41,230,savings
T0014862,C00247,42:09.4,182.03,INR,UPI,p2p_transfer,IN,D5496,0,0,none,IN,41,230,savings
T0014863,C00247,58:06.5,436.47,INR,UPI,cash,IN,D5496,1,0,none,IN,41,230,savings
T0014864,C00247,30:27.2,626.77,INR,CARD_ONLINE,cash,IN,D5496,0,0,none,IN,41,230,savings
T0014865,C00247,31:08.3,3057.15,INR,CARD_ONLINE,kirana,IN,D5496,0,0,none,IN,41,230,savings
T0014866,C00247,03:48.4,842.73,INR,UPI,kirana,IN,D5496,0,0,none,IN,41,230,savings
T0014867,C00247,27:31.4,6006.12,INR,CARD_POS,p2p_transfer,IN,D5496,0,0,none,IN,41,230,savings
T0014868,C00247,37:38.2,546.12,INR,CARD_ONLINE,restaurant,IN,D5496,1,0,none,IN,41,230,savings
T0014869,C00247,52:00.8,5946.86,INR,UPI,restaurant,IN,D5496,1,0,none,IN,41,230,savings
T0014870,C00247,17:10.4,2402.33,INR,IMPS,p2p_transfer,IN,D5496,1,0,none,IN,41,230,savings
T0014871,C00247,17:09.0,3080.01,INR,UPI,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014872,C00247,13:11.7,248.9,INR,ATM,kirana,IN,D5496,0,0,none,IN,41,230,savings
T0014873,C00247,06:08.7,228.4,INR,CARD_POS,cash,GB,D5496,0,0,none,IN,41,230,savings
T0014874,C00247,43:50.3,804.81,INR,UPI,kirana,NG,D5496,0,0,none,IN,41,230,savings
T0014875,C00247,42:19.9,1054.92,INR,IMPS,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014876,C00247,29:54.9,2631.91,INR,BRANCH_CASH,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014877,C00247,01:49.4,317.9,INR,ATM,kirana,IN,D5496,0,0,none,IN,41,230,savings
T0014878,C00247,39:36.3,157.42,INR,UPI,p2p_transfer,IN,D5496,0,0,none,IN,41,230,savings
T0014879,C00247,47:54.4,494.91,INR,IMPS,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014880,C00247,57:15.3,578.18,INR,UPI,p2p_transfer,RU,D5847,0,0,none,IN,41,230,savings
T0014881,C00247,51:07.6,727.24,INR,CARD_POS,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014882,C00247,20:58.5,969.03,INR,CARD_ONLINE,gold_jewellery,IN,D5496,0,0,none,IN,41,230,savings
T0014883,C00247,07:57.9,386.91,INR,UPI,fuel,IN,D5496,0,0,none,IN,41,230,savings
T0014884,C00247,20:27.1,2422.86,INR,CARD_ONLINE,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014885,C00247,15:52.6,776.16,INR,UPI,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014886,C00247,32:52.1,101604.06,INR,ATM,cash,HK,D5496,0,0,none,IN,41,230,savings
T0014887,C00247,51:34.1,510.69,INR,CARD_ONLINE,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014888,C00247,25:43.4,495.3,INR,UPI,fuel,IN,D5496,0,0,none,IN,41,230,savings
T0014889,C00247,04:54.0,250.8,INR,IMPS,food_delivery,IN,D5496,0,0,none,IN,41,230,savings
T0014890,C00247,15:43.8,1853.05,INR,IMPS,restaurant,IN,D5496,0,0,none,IN,41,230,savings
T0014891,C00247,13:54.8,3745.84,INR,UPI,utilities,IN,D5496,0,0,none,IN,41,230,savings
T0014892,C00248,59:58.4,474.57,INR,UPI,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014893,C00248,52:20.2,109.63,INR,NEFT,electronics,IN,D6375,0,0,none,IN,60,177,current
T0014894,C00248,40:46.8,73.03,INR,NEFT,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014895,C00248,17:33.2,47.34,INR,CARD_POS,food_delivery,IN,D6375,0,0,none,IN,60,177,current
T0014896,C00248,03:59.2,54.91,INR,ATM,p2p_transfer,IN,D6375,0,0,none,IN,60,177,current
T0014897,C00248,41:40.1,301.56,INR,UPI,p2p_transfer,IN,D6375,0,0,none,IN,60,177,current
T0014898,C00248,52:03.0,34.53,INR,CARD_ONLINE,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014899,C00248,11:33.8,48.98,INR,UPI,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014900,C00248,09:17.7,84.61,INR,UPI,kirana,IN,D9677,0,0,none,IN,60,177,current
T0014901,C00248,22:27.5,104.45,INR,UPI,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014902,C00248,35:47.9,76.31,INR,CARD_POS,cash,IN,D6375,0,0,none,IN,60,177,current
T0014903,C00248,02:01.6,45.51,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014904,C00248,23:58.3,97.22,INR,UPI,gaming,IN,D6375,0,0,none,IN,60,177,current
T0014905,C00248,14:42.2,214.5,INR,CARD_POS,utilities,IN,D6375,1,0,none,IN,60,177,current
T0014906,C00248,44:05.7,86.68,INR,UPI,fuel,IN,D6375,0,0,none,IN,60,177,current
T0014907,C00248,41:27.0,121.19,INR,NEFT,utilities,IN,D6375,0,0,none,IN,60,177,current
T0014908,C00248,39:42.9,246.34,INR,CARD_POS,restaurant,IN,D8096,0,0,none,IN,60,177,current
T0014909,C00248,54:20.9,912.36,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014910,C00248,24:02.6,57.32,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014911,C00248,38:24.0,70.68,INR,UPI,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014912,C00248,35:55.3,153.7,INR,UPI,fuel,IN,D9087,0,0,none,IN,60,177,current
T0014913,C00248,54:13.7,248.12,INR,IMPS,p2p_transfer,IN,D6191,0,0,none,IN,60,177,current
T0014914,C00248,44:39.3,174.72,INR,UPI,food_delivery,IN,D6375,0,0,none,IN,60,177,current
T0014915,C00248,11:46.4,69.47,INR,UPI,cash,IN,D4484,0,0,none,IN,60,177,current
T0014916,C00248,37:07.7,106.55,INR,UPI,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014917,C00248,18:28.9,95.26,INR,UPI,fuel,IN,D6375,0,0,none,IN,60,177,current
T0014918,C00248,23:34.1,106.82,INR,UPI,fuel,IN,D6375,1,0,none,IN,60,177,current
T0014919,C00248,48:11.7,51.55,INR,IMPS,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014920,C00248,15:33.2,61.94,INR,UPI,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014921,C00248,39:46.4,216.06,INR,CARD_POS,gaming,IN,D6375,0,0,none,IN,60,177,current
T0014922,C00248,38:08.5,47.66,INR,CARD_POS,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014923,C00248,59:20.7,186.89,INR,IMPS,kirana,IN,D1355,0,0,none,IN,60,177,current
T0014924,C00248,49:10.4,3413.29,INR,CARD_POS,electronics,IN,D1754,1,0,none,IN,60,177,current
T0014925,C00248,54:58.9,63.92,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014926,C00248,15:26.9,55.45,INR,ATM,electronics,IN,D6375,0,0,none,IN,60,177,current
T0014927,C00248,04:44.5,233.49,INR,UPI,food_delivery,IN,D6375,0,0,none,IN,60,177,current
T0014928,C00248,15:47.8,162.08,INR,UPI,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014929,C00248,32:08.1,187.79,INR,UPI,restaurant,IN,D6518,0,0,none,IN,60,177,current
T0014930,C00248,28:39.8,267.64,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014931,C00248,20:17.2,574.01,INR,UPI,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014932,C00248,15:33.2,108033.43,INR,ATM,cash,IN,D6375,0,0,none,IN,60,177,current
T0014933,C00248,44:21.6,296.3,INR,IMPS,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014934,C00248,29:25.4,115.17,INR,NEFT,cash,IN,D7869,0,0,none,IN,60,177,current
T0014935,C00248,21:59.6,103.37,INR,IMPS,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014936,C00248,35:55.1,27.4,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014937,C00248,15:11.1,84.74,INR,CARD_ONLINE,fuel,IN,D6375,0,0,none,IN,60,177,current
T0014938,C00248,12:21.7,133.81,INR,UPI,cash,IN,D6375,0,0,none,IN,60,177,current
T0014939,C00248,26:44.7,46.11,INR,NEFT,utilities,IN,D6375,0,0,none,IN,60,177,current
T0014940,C00248,52:10.3,230.37,INR,NEFT,p2p_transfer,IN,D9685,0,0,none,IN,60,177,current
T0014941,C00248,36:38.9,414.05,INR,CARD_POS,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014942,C00248,18:29.1,248.51,INR,CARD_ONLINE,electronics,IN,D6375,0,0,none,IN,60,177,current
T0014943,C00248,08:38.9,87.87,INR,CARD_POS,fuel,IN,D6375,0,0,none,IN,60,177,current
T0014944,C00248,42:39.6,189.39,INR,CARD_ONLINE,food_delivery,IN,D6375,0,0,none,IN,60,177,current
T0014945,C00248,53:03.0,60.19,INR,UPI,cash,IN,D6375,0,0,none,IN,60,177,current
T0014946,C00248,48:46.8,95.63,INR,UPI,utilities,NG,D6375,0,0,none,IN,60,177,current
T0014947,C00248,36:50.1,163.08,INR,CARD_POS,kirana,GB,D6375,0,0,none,IN,60,177,current
T0014948,C00248,36:23.7,63.52,INR,IMPS,gold_jewellery,IN,D6490,1,0,none,IN,60,177,current
T0014949,C00248,43:04.1,111.08,INR,UPI,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014950,C00248,22:39.1,119.91,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014951,C00248,10:19.3,81135.67,INR,BRANCH_CASH,cash,IN,D6375,0,0,none,IN,60,177,current
T0014952,C00248,02:38.7,22.47,INR,CARD_POS,fuel,IN,D6375,0,0,none,IN,60,177,current
T0014953,C00248,06:01.8,168.91,INR,CARD_POS,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014954,C00248,44:46.0,50.78,INR,BRANCH_CASH,kirana,IN,D6375,1,0,none,IN,60,177,current
T0014955,C00248,02:28.2,203.15,INR,CARD_POS,kirana,RU,D6375,0,0,none,IN,60,177,current
T0014956,C00248,07:11.9,123.56,INR,CARD_POS,travel,IN,D6375,0,0,none,IN,60,177,current
T0014957,C00248,25:04.5,160.83,INR,CARD_POS,cash,IN,D6375,0,0,none,IN,60,177,current
T0014958,C00248,43:42.2,139.56,INR,NEFT,food_delivery,IN,D6375,0,0,none,IN,60,177,current
T0014959,C00248,49:56.7,386.87,INR,CARD_ONLINE,restaurant,IN,D6375,0,0,none,IN,60,177,current
T0014960,C00248,59:00.8,63.62,INR,UPI,cash,IN,D6375,0,0,none,IN,60,177,current
T0014961,C00248,09:43.4,178.84,INR,CARD_POS,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014962,C00248,40:11.8,481,INR,ATM,utilities,IN,D6375,0,0,none,IN,60,177,current
T0014963,C00248,16:18.0,49.42,INR,UPI,kirana,IN,D6375,0,0,none,IN,60,177,current
T0014964,C00248,47:44.2,244.36,INR,UPI,food_delivery,IN,D6375,0,0,none,IN,60,177,current
T0014965,C00248,43:47.3,124.57,INR,UPI,kirana,IN,D4934,0,0,none,IN,60,177,current
T0014966,C00248,10:05.0,242.74,INR,UPI,restaurant,IN,D6703,0,0,none,IN,60,177,current
T0014967,C00248,48:48.5,174.22,INR,UPI,mobile_recharge,IN,D6375,0,0,none,IN,60,177,current
T0014968,C00249,33:23.5,1091.73,INR,UPI,p2p_transfer,IN,D7025,0,0,none,IN,21,25,savings
T0014969,C00249,27:44.4,669.73,INR,IMPS,restaurant,IN,D7025,0,0,none,IN,21,25,savings
T0014970,C00249,41:46.2,766.17,INR,CARD_POS,food_delivery,IN,D6774,0,0,none,IN,21,25,savings
T0014971,C00249,18:41.6,236.16,INR,UPI,fuel,IN,D7025,0,0,none,IN,21,25,savings
T0014972,C00249,03:12.9,1395.86,INR,UPI,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014973,C00249,58:36.4,402.49,INR,UPI,utilities,IN,D7025,0,0,none,IN,21,25,savings
T0014974,C00249,26:51.0,1078.1,INR,UPI,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014975,C00249,56:17.5,142.04,INR,CARD_POS,p2p_transfer,GB,D3705,1,0,none,IN,21,25,savings
T0014976,C00249,01:12.0,658.45,INR,CARD_ONLINE,food_delivery,IN,D7025,0,0,none,IN,21,25,savings
T0014977,C00249,07:27.7,2025.54,INR,ATM,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014978,C00249,14:35.1,1138.14,INR,UPI,utilities,IN,D7025,0,0,none,IN,21,25,savings
T0014979,C00249,18:53.7,489.09,INR,CARD_ONLINE,kirana,IN,D7025,1,0,none,IN,21,25,savings
T0014980,C00249,15:04.1,1968.91,INR,CARD_ONLINE,utilities,IN,D7025,0,0,none,IN,21,25,savings
T0014981,C00249,27:41.7,434.8,INR,UPI,fuel,IN,D7025,0,0,none,IN,21,25,savings
T0014982,C00249,04:00.9,1447.54,INR,UPI,restaurant,IN,D4625,0,0,none,IN,21,25,savings
T0014983,C00249,18:53.5,893.47,INR,UPI,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014984,C00249,51:40.6,1081.41,INR,IMPS,mobile_recharge,IN,D5946,0,0,none,IN,21,25,savings
T0014985,C00249,56:11.5,1760.11,INR,CARD_POS,utilities,IN,D7025,1,0,none,IN,21,25,savings
T0014986,C00249,28:10.1,433.61,INR,UPI,electronics,IN,D7025,0,0,none,IN,21,25,savings
T0014987,C00249,16:04.6,2590.94,INR,IMPS,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014988,C00249,56:36.7,4305.24,INR,CARD_POS,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014989,C00249,46:40.9,349.97,INR,ATM,fuel,IN,D8636,1,0,none,IN,21,25,savings
T0014990,C00249,16:04.2,789.32,INR,UPI,fuel,IN,D7025,0,0,none,IN,21,25,savings
T0014991,C00249,25:02.5,689.76,INR,ATM,p2p_transfer,IN,D7025,0,0,none,IN,21,25,savings
T0014992,C00249,53:56.2,1718.34,INR,IMPS,fuel,IN,D7025,1,0,none,IN,21,25,savings
T0014993,C00249,34:49.4,2141.84,INR,CARD_POS,crypto,IN,D7025,0,0,none,IN,21,25,savings
T0014994,C00249,14:53.2,843.95,INR,CARD_POS,kirana,IN,D9770,0,0,none,IN,21,25,savings
T0014995,C00249,15:53.2,262.06,INR,UPI,restaurant,IN,D7025,0,0,none,IN,21,25,savings
T0014996,C00249,55:28.9,1429.99,INR,IMPS,kirana,IN,D7025,1,0,none,IN,21,25,savings
T0014997,C00249,40:02.8,1882,INR,UPI,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0014998,C00249,39:00.3,702.69,INR,UPI,electronics,IN,D7025,0,0,none,IN,21,25,savings
T0014999,C00249,17:22.5,869.18,INR,UPI,travel,IN,D7025,0,0,none,IN,21,25,savings
T0015000,C00249,54:19.1,1122.61,INR,UPI,utilities,IN,D7025,0,0,none,IN,21,25,savings
T0015001,C00249,35:25.1,2690.46,INR,UPI,kirana,HK,D7025,0,0,none,IN,21,25,savings
T0015002,C00249,56:20.0,204.63,INR,IMPS,utilities,HK,D7025,0,0,none,IN,21,25,savings
T0015003,C00249,22:19.0,1155.27,INR,UPI,restaurant,HK,D7025,0,0,none,IN,21,25,savings
T0015004,C00249,09:37.9,783.34,INR,UPI,kirana,HK,D7025,0,0,none,IN,21,25,savings
T0015005,C00249,34:37.9,312.24,INR,UPI,kirana,HK,D7025,0,0,none,IN,21,25,savings
T0015006,C00249,34:44.0,1195.92,INR,UPI,restaurant,HK,D7025,0,0,none,IN,21,25,savings
T0015007,C00249,14:04.5,285.11,INR,CARD_ONLINE,food_delivery,HK,D7025,0,0,none,IN,21,25,savings
T0015008,C00249,03:03.2,292.2,INR,CARD_POS,kirana,HK,D1918,0,0,none,IN,21,25,savings
T0015009,C00249,11:04.5,3362.37,INR,CARD_POS,food_delivery,HK,D7025,0,0,none,IN,21,25,savings
T0015010,C00249,05:54.4,334.39,INR,CARD_POS,restaurant,HK,D7025,0,0,none,IN,21,25,savings
T0015011,C00249,10:03.5,1270.91,INR,ATM,utilities,HK,D7025,0,0,none,IN,21,25,savings
T0015012,C00249,47:31.8,3606.16,INR,UPI,p2p_transfer,IN,D7025,1,0,none,IN,21,25,savings
T0015013,C00249,50:26.1,495.87,INR,UPI,cash,IN,D7025,0,0,none,IN,21,25,savings
T0015014,C00249,14:19.1,3538.54,INR,UPI,utilities,IN,D7025,0,0,none,IN,21,25,savings
T0015015,C00249,05:56.2,545.24,INR,UPI,electronics,IN,D7025,0,0,none,IN,21,25,savings
T0015016,C00249,44:45.2,1814.82,INR,IMPS,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0015017,C00249,27:45.1,847.59,INR,UPI,kirana,IN,D7025,1,0,none,IN,21,25,savings
T0015018,C00249,46:05.7,428.32,INR,CARD_POS,gaming,IN,D7025,0,0,none,IN,21,25,savings
T0015019,C00249,53:56.0,183.95,INR,UPI,restaurant,IN,D7025,0,0,none,IN,21,25,savings
T0015020,C00249,03:54.7,650.46,INR,CARD_ONLINE,gaming,IN,D7025,0,0,none,IN,21,25,savings
T0015021,C00249,35:55.5,8219.73,INR,CARD_ONLINE,electronics,RU,D7025,0,0,none,IN,21,25,savings
T0015022,C00249,47:45.2,406.22,INR,UPI,gaming,IN,D7025,0,0,none,IN,21,25,savings
T0015023,C00249,52:57.2,1429.12,INR,ATM,food_delivery,IN,D7025,0,0,none,IN,21,25,savings
T0015024,C00249,51:16.3,589.41,INR,UPI,p2p_transfer,IN,D7025,0,0,none,IN,21,25,savings
T0015025,C00249,19:58.4,7927.51,INR,CARD_POS,electronics,IN,D7025,1,0,none,IN,21,25,savings
T0015026,C00249,49:12.7,795.79,INR,ATM,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0015027,C00249,07:15.9,1400.36,INR,CARD_ONLINE,p2p_transfer,IN,D7025,1,0,none,IN,21,25,savings
T0015028,C00249,19:27.8,1771.74,INR,CARD_POS,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0015029,C00249,15:00.5,711.85,INR,UPI,mobile_recharge,IN,D8412,0,0,none,IN,21,25,savings
T0015030,C00249,18:47.8,2568.64,INR,CARD_ONLINE,restaurant,IN,D7025,0,0,none,IN,21,25,savings
T0015031,C00249,23:56.2,826.66,INR,IMPS,p2p_transfer,IN,D0790,0,0,none,IN,21,25,savings
T0015032,C00249,27:55.1,2080.65,INR,CARD_POS,cash,IN,D2849,0,0,none,IN,21,25,savings
T0015033,C00249,59:37.3,763.29,INR,IMPS,mobile_recharge,IN,D7025,0,0,none,IN,21,25,savings
T0015034,C00249,58:59.7,476.69,INR,UPI,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0015035,C00249,49:20.6,1365.65,INR,UPI,mobile_recharge,IN,D7025,0,0,none,IN,21,25,savings
T0015036,C00249,14:48.0,5846.59,INR,UPI,kirana,IN,D7025,0,0,none,IN,21,25,savings
T0015037,C00249,29:31.6,1117.22,INR,BRANCH_CASH,restaurant,IN,D7025,1,0,none,IN,21,25,savings
T0015038,C00250,04:26.4,171.87,INR,NEFT,mobile_recharge,IN,D5754,0,0,none,IN,28,71,salary
T0015039,C00250,12:28.5,169.54,INR,CARD_POS,kirana,IN,D5754,0,0,none,IN,28,71,salary
T0015040,C00250,59:51.8,1956.9,INR,UPI,mobile_recharge,IN,D6642,0,0,none,IN,28,71,salary
T0015041,C00250,19:49.3,223.46,INR,IMPS,kirana,IN,D5754,0,0,none,IN,28,71,salary
T0015042,C00250,40:11.1,523.33,INR,IMPS,gold_jewellery,IN,D5754,0,0,none,IN,28,71,salary
T0015043,C00250,14:37.1,202.2,INR,UPI,p2p_transfer,IN,D7152,0,0,none,IN,28,71,salary
T0015044,C00250,30:43.3,961.46,INR,UPI,kirana,IN,D5754,0,0,none,IN,28,71,salary
T0015045,C00250,35:07.9,228.62,INR,UPI,fuel,IN,D5754,0,0,none,IN,28,71,salary
T0015046,C00250,48:27.7,287.52,INR,ATM,cash,GB,D8951,0,0,none,IN,28,71,salary
T0015047,C00250,34:57.6,241,INR,UPI,restaurant,IN,D5754,0,0,none,IN,28,71,salary
T0015048,C00250,29:06.8,401.99,INR,UPI,food_delivery,IN,D3375,0,0,none,IN,28,71,salary
T0015049,C00250,19:29.4,1171.05,INR,UPI,utilities,IN,D5754,0,0,none,IN,28,71,salary
T0015050,C00250,12:41.5,489.42,INR,UPI,food_delivery,IN,D1996,0,0,none,IN,28,71,salary
T0015051,C00250,06:20.4,800.05,INR,UPI,cash,IN,D5754,0,0,none,IN,28,71,salary
T0015052,C00250,28:28.4,826.76,INR,CARD_POS,restaurant,IN,D5754,1,0,none,IN,28,71,salary
T0015053,C00250,34:28.9,147.38,INR,UPI,cash,IN,D5754,0,0,none,IN,28,71,salary
T0015054,C00250,15:48.8,139.99,INR,CARD_ONLINE,restaurant,IN,D5754,0,0,none,IN,28,71,salary
T0015055,C00250,03:18.7,766.52,INR,UPI,fuel,IN,D5754,0,0,none,IN,28,71,salary
T0015056,C00250,58:37.8,152.89,INR,CARD_ONLINE,gaming,IN,D5754,0,0,none,IN,28,71,salary
T0015057,C00250,31:31.9,173.69,INR,UPI,p2p_transfer,IN,D5754,0,0,none,IN,28,71,salary
T0015058,C00250,49:34.8,104.54,INR,CARD_POS,utilities,IN,D5754,0,0,none,IN,28,71,salary
T0015059,C00250,53:25.2,351.97,INR,UPI,fuel,IN,D5754,0,0,none,IN,28,71,salary
T0015060,C00250,54:22.8,211.37,INR,BRANCH_CASH,fuel,IN,D5754,0,0,none,IN,28,71,salary
T0015061,C00250,36:00.8,171.18,INR,CARD_POS,kirana,IN,D1541,0,0,none,IN,28,71,salary
T0015062,C00250,59:53.3,426.64,INR,UPI,kirana,IN,D5754,1,0,none,IN,28,71,salary
T0015063,C00250,57:55.0,167.23,INR,ATM,p2p_transfer,IN,D5754,0,0,none,IN,28,71,salary
T0015064,C00250,04:07.7,273.59,INR,ATM,restaurant,IN,D5754,0,0,none,IN,28,71,salary
T0015065,C00250,17:05.0,55.95,INR,ATM,p2p_transfer,IN,D5754,0,0,none,IN,28,71,salary
T0015066,C00250,20:13.3,338.75,INR,CARD_ONLINE,kirana,IN,D5754,0,0,none,IN,28,71,salary
T0015067,C00250,38:01.0,241.67,INR,UPI,kirana,IN,D5754,0,0,none,IN,28,71,salary
T0015068,C00250,08:06.0,97.28,INR,ATM,food_delivery,IN,D5754,0,0,none,IN,28,71,salary
T0015069,C00250,48:56.3,2168.96,INR,CARD_POS,restaurant,IN,D5754,0,0,none,IN,28,71,salary
T0015070,C00250,51:29.4,204.71,INR,UPI,mobile_recharge,IN,D5754,0,0,none,IN,28,71,salary
T0015071,C00250,30:03.4,89714.73,INR,ATM,cash,IN,D5754,0,0,none,IN,28,71,salary
T0015072,C00250,10:04.3,587.24,INR,UPI,utilities,IN,D6429,0,0,none,IN,28,71,salary
T0015073,C00250,35:24.2,612.07,INR,CARD_POS,restaurant,SG,D5754,0,0,none,IN,28,71,salary
T0015074,C00250,28:06.1,411.02,INR,UPI,p2p_transfer,IN,D5754,1,0,none,IN,28,71,salary
T0015075,C00250,14:16.8,522.59,INR,UPI,restaurant,IN,D5754,0,0,none,IN,28,71,salary
T0015076,C00250,40:46.5,97097.67,INR,BRANCH_CASH,cash,IN,D5754,1,0,none,IN,28,71,salary
T0015077,C00250,27:14.4,126335.25,INR,BRANCH_CASH,cash,IN,D5754,0,0,none,IN,28,71,salary
T0015078,C00250,42:19.1,622.55,INR,UPI,electronics,IN,D5754,0,0,none,IN,28,71,salary
T0015079,C00250,00:06.4,311.15,INR,NEFT,fuel,IN,D5754,0,0,none,IN,28,71,salary
T0015080,C00250,39:44.2,498.66,INR,UPI,mobile_recharge,IN,D5754,0,0,none,IN,28,71,salary
T0015081,C00250,50:02.4,2404.78,INR,CARD_POS,p2p_transfer,IN,D5754,1,0,none,IN,28,71,salary
T0015082,C00250,41:46.1,774.83,INR,CARD_POS,food_delivery,IN,D9335,0,0,none,IN,28,71,salary
T0015083,C00250,33:41.4,317.43,INR,ATM,p2p_transfer,IN,D5754,1,0,none,IN,28,71,salary
T0015084,C00250,00:27.0,772.09,INR,NEFT,gaming,SG,D5754,0,0,none,IN,28,71,salary
T0015085,C00250,31:56.0,660.68,INR,CARD_POS,cash,IN,D5754,0,0,none,IN,28,71,salary
